date,cash,regime,note,BTCUSDT_qty,BTCUSDT_equity,ETHUSDT_qty,ETHUSDT_equity,XRPUSDT_qty,XRPUSDT_equity,SOLUSDT_qty,SOLUSDT_equity,ADAUSDT_qty,ADAUSDT_equity,DOGEUSDT_qty,DOGEUSDT_equity,HBARUSDT_qty,HBARUSDT_equity,TRXUSDT_qty,TRXUSDT_equity,LINKUSDT_qty,LINKUSDT_equity,XLMUSDT_qty,XLMUSDT_equity,VIRTUALUSDT_qty,VIRTUALUSDT_equity,SUIUSDT_qty,SUIUSDT_equity,HUMAUSDT_qty,HUMAUSDT_equity,PEPEUSDT_qty,PEPEUSDT_equity,portfolio_equity,btc_drawdown,buy_frozen,holdings_str
11/16/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/17/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/18/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/19/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/20/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/21/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/22/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/23/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/24/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/25/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/26/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/27/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/28/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/29/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
11/30/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/1/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/2/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/3/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/4/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/5/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/6/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/7/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/8/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/9/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/10/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/11/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/12/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/13/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/14/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/15/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/16/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/17/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/18/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/19/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/20/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/21/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/22/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/23/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/24/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/25/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/26/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/27/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/28/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/29/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/30/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
12/31/2021,1000,,WARMUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,,,None
1/1/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.090912435,TRUE,None
1/2/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.061294904,TRUE,None
1/3/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.069880275,TRUE,None
1/4/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.086404658,TRUE,None
1/5/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.098483816,TRUE,None
1/6/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.145315754,TRUE,None
1/7/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.152570448,TRUE,None
1/8/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.182386842,TRUE,None
1/9/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.180159016,TRUE,None
1/10/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.176522425,TRUE,None
1/11/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.177351122,TRUE,None
1/12/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.159514355,TRUE,None
1/13/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.136434153,TRUE,None
1/14/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.162842128,TRUE,None
1/15/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.153010072,TRUE,None
1/16/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.152531501,TRUE,None
1/17/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.152779933,TRUE,None
1/18/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.16989363,TRUE,None
1/19/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.166933294,TRUE,None
1/20/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.180547106,TRUE,None
1/21/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.199509839,TRUE,None
1/22/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.282226326,TRUE,None
1/23/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.30928446,TRUE,None
1/24/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.285137661,TRUE,None
1/25/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.231803976,TRUE,None
1/26/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.22556019,TRUE,None
1/27/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.228681978,TRUE,None
1/28/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.221332009,TRUE,None
1/29/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.209671718,TRUE,None
1/30/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.192854234,TRUE,None
1/31/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.184393092,TRUE,None
2/1/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.160697949,TRUE,None
2/2/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.118627664,TRUE,None
2/3/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.159587141,TRUE,None
2/4/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.150128717,TRUE,None
2/5/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.053035739,TRUE,None
2/6/2022,1000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.057401306,TRUE,None
2/7/2022,854.5256297,,,0.00342569,150.1822047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.707834,0.03466282,FALSE,BTCUSDT
2/8/2022,180.4746265,,,0.004015083,176.8362735,0,0,577.7027503,506.24092,0,0,0,0,0,0,0,0,2430.869447,165.4449745,0,0,0,0,0,0,0,0,0,0,0,0,1028.996795,0.001427476,FALSE,"BTCUSDT, XRPUSDT, TRXUSDT"
2/9/2022,0,,,0.004015083,178.1601669,0,0,821.0485415,714.0659165,0,0,0,0,0,0,0,0,1942.143362,135.7752425,0,0,0,0,0,0,0,0,0,0,0,0,1028.001326,0,FALSE,"BTCUSDT, XRPUSDT, TRXUSDT"
2/10/2022,0,,,0.004015083,174.6378147,0.02805798,86.20786327,715.9740351,590.8933712,0,0,0,0,0,0,0,0,1942.143362,133.0368203,0,0,0,0,0,0,0,0,0,0,0,0,984.7758694,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, TRXUSDT"
2/11/2022,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14326.64042,916.7617203,0,0,0,0,0,0,0,0,0,0,0,0,916.7617203,0.019770706,FALSE,TRXUSDT
2/12/2022,751.359204,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.299278,162.6937301,0,0,0,0,0,0,0,0,0,0,0,0,914.0529342,0.045049977,FALSE,TRXUSDT
2/13/2022,751.359204,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.299278,164.6147046,0,0,0,0,0,0,0,0,0,0,0,0,915.9739086,0.048562495,FALSE,TRXUSDT
2/14/2022,804.4326202,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733.856888,111.6950607,0,0,0,0,0,0,0,0,0,0,0,0,916.1276809,0.052263192,TRUE,TRXUSDT
2/15/2022,609.5659718,,,0.00457207,203.6622277,0,0,0,0,0,0,0,0,0,0,0,0,1733.856888,115.9083329,0,0,0,0,0,0,0,0,0,0,0,0,929.1365325,0.041394352,FALSE,"BTCUSDT, TRXUSDT"
2/16/2022,0,,,0.004101976,179.968297,0.076702927,239.4895502,101.7609994,85.1332521,0,0,0,0,0,0,1152.452387,300.6748277,1733.856888,115.1280973,0,0,0,0,0,0,0,0,0,0,0,0,920.3940242,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, HBARUSDT, TRXUSDT"
2/17/2022,47.18882325,,,0.003587363,145.3445355,0.076702927,221.8148946,101.7609994,78.25420854,0,0,0,0,0,0,1057.759229,248.0445391,1733.856888,108.3487169,0,0,0,0,0,0,0,0,0,0,0,0,848.9957179,0.015070201,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, HBARUSDT, TRXUSDT"
2/18/2022,211.9240949,,,0.003587363,143.4028392,0.052703001,146.486936,101.7609994,79.78062353,0,0,0,0,0,0,649.8250335,148.6149852,1733.856888,109.3370153,0,0,0,0,0,0,0,0,0,0,0,0,839.5464942,0.090451738,TRUE,"BTCUSDT, ETHUSDT, XRPUSDT, HBARUSDT, TRXUSDT"
2/19/2022,211.9240949,,,0.003587363,143.7785438,0.052703001,145.6515935,101.7609994,83.59666101,0,0,0,0,0,0,649.8250335,150.9543553,1733.856888,110.0652352,0,0,0,0,0,0,0,0,0,0,0,0,845.9704837,0.102602635,TRUE,"BTCUSDT, ETHUSDT, XRPUSDT, HBARUSDT, TRXUSDT"
2/20/2022,651.4282589,,,0,0,0,0,101.7609994,79.05812043,0,0,0,0,0,0,0,0,1733.856888,107.4817885,0,0,0,0,0,0,0,0,0,0,0,0,837.9681678,0.100251522,TRUE,"XRPUSDT, TRXUSDT"
2/21/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.138241988,TRUE,None
2/22/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.169193483,TRUE,None
2/23/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.141756647,TRUE,None
2/24/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.163764125,TRUE,None
2/25/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.139581761,TRUE,None
2/26/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.119557902,TRUE,None
2/27/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.121857831,TRUE,None
2/28/2022,837.5952745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5952745,0.153683051,TRUE,None
3/1/2022,483.7653418,,,0.008181719,363.4417634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.2071052,0.031089109,FALSE,BTCUSDT
3/2/2022,554.6133929,,,0.006583609,288.9742096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.5876025,0.002776078,FALSE,BTCUSDT
3/3/2022,158.5490184,,,0.01558899,661.8150011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.3640195,0.014634236,FALSE,BTCUSDT
3/4/2022,672.512164,,,0.003458388,135.3912386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.9034026,0.0469383,FALSE,BTCUSDT
3/5/2022,672.512164,,,0.003458388,136.2534146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.7655786,0.121140801,TRUE,BTCUSDT
3/6/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.115544195,TRUE,None
3/7/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.137480508,TRUE,None
3/8/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.147196781,TRUE,None
3/9/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.130525273,TRUE,None
3/10/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.058438841,TRUE,None
3/11/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.115004515,TRUE,None
3/12/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.130549069,TRUE,None
3/13/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.12880274,TRUE,None
3/14/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.151925946,TRUE,None
3/15/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.109406338,TRUE,None
3/16/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.115730102,TRUE,None
3/17/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.074450938,TRUE,None
3/18/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.078865497,TRUE,None
3/19/2022,808.493208,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.493208,0.059964386,TRUE,None
3/20/2022,169.5764596,,,0,0,0.053679058,153.5961816,100.179167,80.71435486,0,0,0,0,0,0,0,0,1552.275457,95.55807716,7.652348246,111.2651435,929.5654079,183.3102984,0,0,0,0,0,0,0,0,794.0205152,0.049977713,FALSE,"ETHUSDT, XRPUSDT, TRXUSDT, LINKUSDT, XLMUSDT"
3/21/2022,529.2753835,,,0,0,0,0,100.179167,83.88001653,0,0,0,0,0,0,0,0,0,0,0,0,929.5654079,189.4454301,0,0,0,0,0,0,0,0,802.6008301,0.071116719,TRUE,"XRPUSDT, XLMUSDT"
3/22/2022,529.2753835,,,0,0,0,0,100.179167,83.80989112,0,0,0,0,0,0,0,0,0,0,0,0,929.5654079,192.3270829,0,0,0,0,0,0,0,0,805.4123575,0.076966629,TRUE,"XRPUSDT, XLMUSDT"
3/23/2022,0,,,0,0,0,0,100.179167,83.91007028,0,0,377.3499386,418.103732,0,0,0,0,132.3305603,8.510178333,11.25473144,178.1623986,824.0020037,172.5460196,0,0,0,0,0,0,0,0,861.2323988,0.046308294,FALSE,"XRPUSDT, ADAUSDT, TRXUSDT, LINKUSDT, XLMUSDT"
3/24/2022,0,,,0,0,0,0,0.743998499,0.627041935,0,0,377.3499386,426.7827806,1878.864741,257.0286966,0,0,132.3305603,8.686177978,7.471321706,120.811272,338.4429036,72.73137998,0,0,0,0,0,0,0,0,886.667349,0.034633013,FALSE,"XRPUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, XLMUSDT"
3/25/2022,0,,,0,0,0,0,0.743998499,0.612980364,0.770038145,75.9257611,323.7624432,354.8436378,1878.864741,245.7555081,0,0,132.3305603,8.518118166,6.327307033,98.64271665,338.4429036,71.47914123,0,0,0,0,0,0,0,0,855.7778634,0.00967421,FALSE,"XRPUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, XLMUSDT"
3/26/2022,0,,,0.00943469,419.9500423,0,0,0.743998499,0.61952755,2.53299626,257.6817096,0,0,802.4486654,109.1330185,0,0,132.3305603,8.776162759,0,0,338.4429036,73.0021343,0,0,0,0,0,0,0,0,869.162595,0.002432172,FALSE,"BTCUSDT, XRPUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, XLMUSDT"
3/27/2022,0,,,0.004936382,231.1597071,0,0,0.743998499,0.638350712,0,0,58.89709814,69.7341642,0,0,2186.214209,529.5010814,132.3305603,9.129485355,0,0,338.4429036,77.74033495,0,0,0,0,0,0,0,0,917.9031237,0,FALSE,"BTCUSDT, XRPUSDT, ADAUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
3/28/2022,0,,,0.002736434,128.946831,0,0,0.743998499,0.642889103,0,0,58.89709814,68.90960483,1768.31141,251.9843759,673.6612969,158.9166999,3197.025274,220.9144464,0,0,338.4429036,77.77417924,0,0,0,0,0,0,0,0,908.0890265,0,FALSE,"BTCUSDT, XRPUSDT, ADAUSDT, DOGEUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
3/29/2022,0,,,0.002736434,129.802213,0.034950213,118.8485476,0.743998499,0.638127513,0,0,44.1427283,52.5739894,1335.331137,192.8218162,512.6144276,130.3578489,3197.025274,221.745673,0,0,338.4429036,78.89104082,0,0,0,0,0,0,0,0,925.6792566,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, ADAUSDT, DOGEUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
3/30/2022,0,,,0.002736434,128.7984616,0.034950213,118.3340805,0.743998499,0.640805908,2.934748368,354.5762978,44.1427283,52.48570395,0,0,512.6144276,130.4091104,1235.259754,90.59395034,0,0,338.4429036,79.43254947,0,0,0,0,0,0,0,0,955.2709599,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
3/31/2022,0,,,0,0,0.022578819,74.09261952,0.743998499,0.606209977,2.934748368,360.2990571,44.1427283,50.36685299,0,0,512.6144276,121.0282664,3553.283413,262.5165785,0,0,338.4429036,77.26651488,0,0,0,0,0,0,0,0,946.1760994,0.00773293,FALSE,"ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
4/1/2022,0,,,0,0,0,0,0.743998499,0.615807558,2.934748368,394.7823504,0,0,0,0,0,0,7904.467677,592.3608077,0,0,0,0,0,0,0,0,0,0,0,0,987.7589657,0.040570636,FALSE,"XRPUSDT, SOLUSDT, TRXUSDT"
4/2/2022,0,,,0,0,0,0,0.743998499,0.613054764,4.345929427,575.7921898,0,0,0,0,0,0,5361.191511,392.5464424,0,0,0,0,0,0,0,0,0,0,0,0,968.9516869,0.024271421,FALSE,"XRPUSDT, SOLUSDT, TRXUSDT"
